gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_12067500,17,-122.9076488,47.4942601,41.05021183765707,-122.925,47.475,41.8837,2.0304122,not_nested
hysets_12010500,17,-123.7512589,46.35538287,42.9353257064594,-123.825,46.325,42.800426,0.3141915,nested_downstream
hysets_12103020,17,-122.3381772,47.24398896,43.36945176737237,-122.325,47.275,42.08028,2.972537,not_nested
hysets_08NM173,17,-119.852,49.79458,44.50542005816093,-119.925,49.775,40.05747,9.994182,not_nested
hysets_12117000,17,-121.8462217,47.3864913,44.56838270719885,-121.825,47.375,41.9821,5.80295,not_nested
hysets_12011000,17,-123.8346022,46.49149037,46.62311549678612,-123.775,46.475,42.703777,8.406426,not_nested
hysets_13317500,17,-116.753611,46.1083333,47.27818888016265,-116.725,46.125,42.954628,9.144941,not_nested
hysets_12302500,17,-115.5923667,48.30180278,60.95602405756617,-115.675,48.275,61.923584,1.587308,not_nested
hysets_14211902,17,-122.6689866,45.66122778,66.11587714302593,-122.725,45.675,64.949425,1.7642518,not_nested
hysets_12114500,17,-121.5489858,47.34205417,66.3152899879566,-121.525,47.325,63.05173,4.9212804,not_nested
hysets_12199600,17,-122.2590446,48.42871668,66.72009592449737,-122.275,48.425,61.783813,7.39849,not_nested
hysets_14211500,17,-122.5080194,45.47745556,68.34507165278723,-122.475,45.475,65.197105,4.605986,not_nested
hysets_13129800,17,-113.6,43.8272222,71.26983229272125,-113.575,43.825,67.03325,5.9444227,not_nested
hysets_08NH084,17,-116.4525,49.15912,78.09234962656323,-116.425,49.175,80.98986,3.710369,not_nested
hysets_14206950,17,-122.7548185,45.403452,80.22976875220591,-122.775,45.425,86.94215,8.366446,not_nested
hysets_12043163,17,-124.6257923,48.2653434,81.61846752448217,-124.625,48.275,82.59802,1.2001612,not_nested
hysets_14249000,17,-123.478754,46.3931621,102.23489847192948,-123.475,46.425,106.76911,4.4350905,not_nested
hysets_12510625,17,-119.7892044,46.57041108,102.77483656197565,-119.875,46.575,106.45909,3.5847857,not_nested
hysets_14307645,17,-124.0040045,44.04706666,105.39347232486465,-123.975,44.075,111.18543,5.49556,not_nested
hysets_14221500,17,-122.528989,45.9315012,106.0809739524252,-122.525,45.925,107.7899,1.6109685,not_nested
hysets_12184500,17,-121.502074,48.48122789,110.65779584155888,-121.475,48.475,102.87306,7.034964,not_nested
hysets_08NM174,17,-119.5386,50.21222,113.1656495106878,-119.575,50.225,119.065186,5.2131863,not_nested
hysets_12471270,17,-118.8391667,47.1256997,114.11488425870148,-118.775,47.175,105.347755,7.6827207,not_nested
hysets_12464606,17,-119.8997709,46.9304106,119.0322401260834,-119.875,46.925,126.96478,6.664195,not_nested
hysets_12047300,17,-123.3504609,48.0378688,120.31535039652816,-123.375,48.025,124.52379,3.497837,not_nested
hysets_14372000,17,-123.34284,42.62761836,126.72932839211543,-123.325,42.625,136.62135,7.8056293,not_nested
hysets_13340615,17,-115.6466667,46.81305556,134.25636734614943,-115.675,46.775,127.41288,5.097325,not_nested
hysets_12043300,17,-124.3838328,48.24146416,134.3916467584329,-124.425,48.225,124.086334,7.6681204,not_nested
hysets_12168500,17,-122.1640353,48.265935,135.44004317276136,-122.125,48.325,123.62759,8.721543,not_nested
hysets_14247000,17,-123.1234489,46.048445,141.81891286443476,-123.125,46.025,150.76387,6.307312,not_nested
hysets_12305500,17,-116.0926855,48.59827328,142.8470972519008,-116.125,48.575,143.64185,0.556367,not_nested
hysets_08MH029,17,-122.2323,49.00249,143.7368564641421,-122.275,48.975,142.59639,0.79344463,nested_downstream
hysets_12076800,17,-123.1129292,47.21176109,154.23297899569374,-123.125,47.225,147.36923,4.4502506,nested_downstream
hysets_12439300,17,-119.4136748,48.94294189,156.35880668174732,-119.325,48.925,142.63672,8.776027,not_nested
hysets_12172000,17,-121.0734549,48.77763,163.36459555900274,-121.125,48.775,163.33282,0.019446563,not_nested
